FOS_StandardDeviation,FOS_Skewness,FOS_MinimalGrayLevel,FOS_10Percentile,FOS_Smoothness,GLCM_Contrast_Mean,GLCM_InverseDifferenceMoment_Mean,GLCM_Information1_Mean,GLCM_MaximalCorrelationCoefficient_Mean,GLCM_ASM_0,GLCM_Contrast_0,GLCM_InverseDifferenceMoment_0,GLCM_DifferenceVariance_0,GLCM_DifferenceEntropy_0,GLCM_Information2_0,GLCM_SumOfSquaresVariance_45,GLCM_SumAverage_45,GLCM_DifferenceVariance_45,GLCM_MaximalCorrelationCoefficient_45,GLCM_Correlation_90,GLCM_SumAverage_90,GLCM_SumVariance_90,GLCM_DifferenceVariance_90,GLCM_Information1_90,GLCM_SumVariance_135,GLCM_SumEntropy_135,GLCM_Information1_135,GLCM_MaximalCorrelationCoefficient_135,GLDS_Contrast,GLRLM_LongRunEmphasis,GLRLM_RunPercentage,GLRLM_HighGrayLevelRunEmphasis,GLRLM_ShortRunHighGrayLevelEmphasis,Class
12.60478803023386,1.0593746940352142,109.0,154.0,0.9937453356343652,11.50573114473191,0.4515096608457275,-0.3941741677984267,3.826754455820672,0.004467257127198564,10.102683448988634,0.4857493994537146,0.0009333162859041516,2.557238766852548,0.9950901530488644,157.77500072474868,332.6002440828402,0.0007779321539537963,3.9396267670653344,0.9801244788740784,332.59666691274174,624.9247836639262,0.0009954865140363255,-0.4457978980466011,614.5801433650922,6.510675132289942,-0.3495537588307417,4.023769628213048,3113278.5,2.2204961838626844,1.5746791614918518,27507.09939078125,23060.630499002797,Positif
24.990318472342967,-1.126508455754422,59.0,107.0,0.9984013199146556,3.377556745710796,0.5247630240987811,-0.5647162448635248,2.8312806992768635,0.0031598949737580827,2.47176032651827,0.5714295499017692,0.0013506672582365821,1.9419969927840857,0.9997697225776496,619.4288813027632,292.19608857648535,0.0010606082296319534,2.9544800145589067,0.9980327944062812,292.1914704659688,2475.606612809453,0.0013468956399196738,-0.5958282317164809,2473.6521268297947,7.4265913725805275,-0.5390350472369252,2.9322297988828265,1071271.75,2.6210906865247576,1.5989570296203588,21579.224361479148,17164.99170095482,Positif
12.42942913094728,-2.544637579456755,59.0,137.0,0.9935687475508326,2.2461539818565863,0.5886290194641063,-0.5213061750676236,2.9411299637465267,0.010565257426037715,1.6734055354993989,0.636474446469343,0.0016144588942776947,1.7241870384296945,0.9985197974663744,151.46264287024312,303.67571257282134,0.0013219433087925346,3.192571793238752,0.9945378348432192,303.65261651543244,605.4400233193593,0.0016051075109940474,-0.5570607523635085,603.0758740937308,6.192563913103997,-0.4885666615686667,3.0088119661551724,689842.0,3.3429809193993387,1.4415191662250484,22713.14786893467,16873.754782478518,Positif
21.117855455607103,0.1834234617949716,76.0,105.0,0.9977626824423079,5.426727183360248,0.5054116219564067,-0.5426437817334971,2.797229058533737,0.002837284172160285,4.00627142802111,0.5543013847017108,0.0013033934910356313,2.06221319045472,0.9996779275856502,441.5944799501958,261.0052570431642,0.0010742326292631822,2.907504152045844,0.995330860771808,260.9775992911899,1762.4276233286655,0.0012712369378229252,-0.5679788129583799,1758.97330137057,7.3661533009032985,-0.5057654272433397,2.9011604745352577,1406996.5,2.4191324394946485,1.4821068819684735,17435.675617301764,14224.902517534105,Positif
7.845986252946945,-0.2144025006596445,84.0,110.0,0.9840152175848376,5.946725368626377,0.4111046297440283,-0.34516587259172105,2.977457858812325,0.0050470777162713145,4.491474190284947,0.4503732915822056,0.0014369336684481814,2.3226883923962047,0.988802119369258,60.82883696021963,240.18514322805044,0.0011281396597012075,3.163921386156661,0.9645127211659116,240.18254865763612,239.231129628366,0.0014520244728223515,-0.38533015553075856,235.9606232877049,5.966826269329985,-0.3095913130196373,3.14238384125473,1943531.0,1.8263847618931732,1.827810286418232,14233.494591533496,12240.619689070852,Positif
17.33092287627396,-0.8591011255494281,43.0,89.0,0.9966817193581816,8.653639468084974,0.3990366994717991,-0.426255058166709,3.2765981608251527,0.002581879969512595,5.855518566365231,0.44717751997874394,0.0013960153220141619,2.4573875386861928,0.9982000013391518,296.72127868461763,225.38056955875402,0.001073032532200457,3.454033387357309,0.9886874467644404,225.33552784126667,1181.3387858032438,0.0013268246812697,-0.4526410029989088,1175.4558618468727,7.004369094985251,-0.3884310312451755,3.5153422532773053,1043067.0,1.83437407175254,1.1151594545864325,12626.451467704634,10853.693379556573,Positif
36.72134191621664,-2.013498318756676,40.0,110.0,0.9992589611706968,10.896221696463805,0.3889034095774393,-0.4445817159791821,4.188205206538541,0.002906508438846493,7.953278189490477,0.4301194834183724,0.0008120469365121298,2.620165644188229,0.9988001466779576,1334.6751088684214,340.66910403164724,0.0006591637062660134,4.434371480357253,0.9970185615451854,340.606942665799,5338.154147000139,0.0008080995444238553,-0.4758033041148865,5323.747123170017,7.308417776306282,-0.4019700747992869,4.411111222192592,2073063.75,1.8142097051191295,1.4078005115089514,29616.639362288595,25543.849109595405,Positif
6.119891863810679,0.933168897502223,92.0,108.0,0.9739942784042964,6.441627559033301,0.4014991380351003,-0.26889967003095944,2.993332216050902,0.008107651965804935,4.669941782098713,0.4447480391419811,0.0015359464055544991,2.3467691369527435,0.9698167696423732,36.904226280945295,228.79167480609016,0.0011940877977425074,3.177203699393618,0.9335380542260292,228.7946370701769,142.825043366116,0.0015023109583825152,-0.30509804694415904,139.48625253317732,5.446581485520413,-0.22826662060827066,3.2184126443011185,2243743.5,1.7871448196143942,1.902554659765768,12893.069146922606,11146.693288184826,Positif
12.357356645049725,-0.3962066415169336,110.0,145.0,0.9934939995883244,1.243147697193423,0.6623830242863863,-0.6153816931387429,2.155165031267702,0.008169002440666673,0.876759586996591,0.7140330436757694,0.0022029065031470025,1.4062147028943763,0.9996678839060478,151.10617638154508,320.98894988508755,0.0018199332106577691,2.2635619764214567,0.9967270908562194,320.986676344735,603.3650798461458,0.002130437839071637,-0.6418330441677309,602.901117768808,6.564659382609611,-0.5853031570001531,2.2892487191317565,456811.25,4.582913505858863,1.3904335045385534,25483.176796479063,17225.831447166864,Positif
10.249575916071423,-0.9397165211191556,81.0,144.0,0.9905708240619948,3.166866833203518,0.5484982461963592,-0.4871864614962506,2.8668212188554545,0.006984888016536893,2.2890921723019924,0.5910493578789975,0.0016375720732463596,1.9012940032030587,0.9981296849355652,103.80473153779894,313.5719567470569,0.001302695485990374,2.970335605528157,0.9890929219828904,313.5609249616915,413.0232961118163,0.0016544331385800965,-0.5277380086788206,411.43706144472526,6.318906126425028,-0.457231145957676,3.0295198505852325,819442.0,2.892610001519574,1.3949577085736256,24323.061673824897,18945.351082340952,Positif
26.997019077229066,-0.045494610735784896,14.0,42.0,0.998629834872504,35.770475315770085,0.2884915881961898,-0.3799167675417969,3.8737716137304328,0.0010452687977427434,22.46236269492084,0.3346226897543315,0.0005928884633344683,3.139513217907488,0.9982587102539132,726.4429752740763,165.4668439396671,0.0004310495207714524,3.970887641307644,0.9801089472308095,165.4622130436084,2878.794559994243,0.0005252772560950019,-0.39602409634147895,2857.735980381778,7.661982397293153,-0.34747219526614925,3.994678347273587,2384340.0,1.468506443329184,0.8942084942084942,7547.6711146892185,6973.177932287342,Positif
29.841357276232838,-0.3149982660512381,6.0,47.0,0.9988783033177604,12.928548868796868,0.3711715301859708,-0.4625369804593773,3.3960244706480145,0.0015145617286111894,7.2849835634451034,0.4379267661593205,0.0010225883940459984,2.567208036318624,0.999565459729326,883.3942504636943,175.4773910750774,0.0007134937259488975,3.6251930457239903,0.9936939876072538,175.46559806441857,3529.148953917331,0.0008614493523245582,-0.4725949670497775,3517.137034190564,7.824250114972892,-0.4335303370815332,3.686728997189786,1963186.0,1.7547620052702568,1.2721177473546963,8536.773906534516,7560.653576188584,Positif
37.453768797313664,-1.0287333183676202,3.0,55.0,0.9992876400983616,8.001621731495174,0.4392158329386237,-0.526092956700653,3.1371386405700137,0.001642040686617284,5.217187555555559,0.4908022473560084,0.0012795294475246913,2.342266287852218,0.9998023882261154,1396.7266024032615,229.6029875222816,0.0010055775051436892,3.397959740705857,0.9977251660942242,229.67450079645013,5590.242717636778,0.0011997066673071887,-0.5465983554598833,5575.693114562491,7.949382858119778,-0.4893255046881882,3.3257978944924123,1123311.75,2.072209967923876,1.1556633291614518,13983.658923372675,11606.262098548923,Positif
31.31746454100956,-1.6172574406969191,3.0,83.0,0.9989814455904582,43.734424044046996,0.3684728641778502,-0.4226710471097958,3.6362685071763297,0.001678448031552208,37.39793685320679,0.4156294078869062,0.0007400406612129949,2.9423940576047167,0.9988556552329354,974.8994190439626,244.12041289708642,0.0005749024167040684,3.802107032696253,0.9860095277913382,244.1203414409069,3883.8876535911613,0.0006991360678742897,-0.4465313216318077,3835.511586181783,7.636667514397372,-0.3893563161642197,3.857235049892485,6624234.5,1.7570405496811623,1.271744595274007,15752.463712837087,13904.317164522976,Positif
17.602881778582073,-0.5353774381519808,19.0,51.0,0.9967831327752678,7.7876467772293445,0.3870215275847421,-0.43134746553981695,3.1026371587546118,0.0023187239158743433,5.527848780051837,0.4321142214180493,0.0013850054806599302,2.4273377997289955,0.9982340317782628,308.742561182351,152.6870809279644,0.0010468049841859887,3.35290917149657,0.9905381443571376,152.70641701671286,1230.0029412153126,0.0013428222432458395,-0.4598185525173129,1225.3659092233647,7.012557344571308,-0.40144898947205465,3.29023200242999,869708.5,1.739173998834576,1.0893532338308458,5999.398401587982,5235.167092154479,Positif
20.61427897822413,-0.6907312372239479,21.0,58.0,0.997652298329062,15.371891364728976,0.34937875436848354,-0.4026300688954493,3.5488074536378824,0.0019070864659814343,8.708790894532143,0.4035726312754732,0.0012957955535319858,2.6925320961429597,0.9983592436476588,423.1024406406414,175.3659364038871,0.0009080932380768574,3.845535558877337,0.9841628032891564,175.36126283279475,1679.3969277541073,0.0011328814819334546,-0.4157022954354726,1675.2061052168685,7.2779848827214355,-0.378352032458854,3.673920223383312,535696.75,1.64782037305556,0.6215529828952857,7911.933867825441,7002.247362526563,Positif
29.308774821333603,-0.4704284436760425,21.0,74.0,0.998837215091274,35.22895316789018,0.27248946194118995,-0.3758536321624357,4.207063506270317,0.0008761852870671372,19.51992059622484,0.31428978888360204,0.0005486293518116214,3.1920592798617484,0.9984153350434541,855.1486470386208,233.20625749863132,0.00039953019421629576,4.4926487871247325,0.9815932789297754,233.33252072159922,3394.675875605979,0.00048602078657186036,-0.3890995009479811,3372.9478279874384,7.817065190205523,-0.3435482503303298,4.457825919729241,3028110.0,1.4440844337783634,1.02312258236628,14012.86813785532,12735.579267778325,Positif
16.134550379442555,-0.4414563685301325,18.0,50.0,0.996173328561562,6.379006128388264,0.4036013864213924,-0.444819397310225,2.9839024881772915,0.0026278533962488105,4.609836362860559,0.4490657937762184,0.0019751776208176853,2.337611969822036,0.9984130466773946,258.4690271110712,146.07944679668117,0.001521030485062062,3.2119554666974164,0.9907235258536894,146.13102101989983,1032.3900947183392,0.0019173073807895679,-0.4746063043273745,1025.8598167818311,6.982471969098718,-0.41259919600237216,3.2038692547592635,1194250.0,1.7975730886118806,1.3913797777175383,5453.981297537552,4709.0204925593625,Positif
31.459965201537386,-0.4791767251561797,16.0,48.0,0.9989906426624464,5.193181773869917,0.4633943121384375,-0.5387504715810886,2.9672193716980595,0.0022584978820138065,2.995587783916512,0.5303454228128599,0.0014690080024082064,2.073783682453296,0.9998154286473842,984.0694513696526,202.72105263157897,0.001082728074803505,3.241016238751393,0.9976952718253008,202.7594631717068,3940.073394863808,0.001283114488549687,-0.5511106982780513,3929.740923555,7.706745030014408,-0.5063284346815586,3.0712515779026095,675585.75,2.16119417979718,1.0933891236052429,10915.117027242308,8996.488773629662,Positif
32.372793430126016,0.6223780256074279,9.0,36.30000000000109,0.9990467091128278,23.33783216064089,0.34926393122477595,-0.4558400764624563,3.7429443744025503,0.0012692141895141195,13.133791915791099,0.40281231324427,0.0007462016166834437,2.752060653551537,0.9995051127883212,1039.5021685940346,158.98000795799732,0.0005352399355822054,3.9502245147556247,0.9903201590605859,159.01815947833825,4145.478347116538,0.000676961346411241,-0.4729762217498695,4128.346818809088,7.917841631906688,-0.4307457651481944,4.034784357979603,2407425.5,1.6561025499571196,1.0689471440750211,7363.627434517859,6633.659587686394,Positif
34.0411807077017,-0.7713892691052576,4.0,56.0,0.9991377838511941,29.10541456314188,0.2829476133300757,-0.3944918093225743,4.01436572097869,0.0008530787145788561,17.72485265614494,0.32090145847571144,0.0006706034284549,3.150190507026114,0.9987671826604986,1153.927730416679,216.8235422494693,0.0005251615174837619,4.15182028243344,0.9895484643482836,216.88381476024247,4599.141124567286,0.0006240627701763452,-0.4142117941066021,4572.472740815989,7.935756706361,-0.35212313365137193,4.374159772574909,2937324.25,1.4638835805704786,1.1003288462720513,12563.100622022395,11402.17141465547,Positif
34.306950981542094,-0.5627283393492901,18.0,48.0,0.9991510797016604,10.01905492125001,0.40264787321221335,-0.4935641599971434,3.4930330908379976,0.0017805949097771394,6.871195474309222,0.44428298715804665,0.0013370461327599028,2.5576249891986134,0.9995987572817732,1170.6251959553774,205.04347673109402,0.0011267063635952328,3.532552693823036,0.996805723970412,204.86886951236625,4681.582727652742,0.0013239842915497547,-0.5204998103268664,4667.183860436977,7.76461542151835,-0.445891022687468,3.9330698435008107,855313.0,1.9117879212525328,0.9307267616944388,11013.540314646685,9257.196800381214,Positif
31.197719093965983,-1.9264100923717653,16.0,101.0,0.9989736196401268,9.67379208982898,0.5248713703529952,-0.5395570557695464,3.742348218989408,0.005416776559553461,4.654591338326278,0.5841439364121883,0.0012006954994922625,2.1309319005261376,0.9996684180405576,969.6658672050073,295.1466286834083,0.0009470409178093416,3.8780502087944386,0.9952662827760984,295.1652917978219,3875.318331503382,0.0010930646085622632,-0.5569514673818875,3864.56658163332,7.2380252556355265,-0.5051385671161078,4.0699701574614116,1067433.5,2.92388378160074,0.91949596655479,21491.746029560087,16401.063986544672,Positif
24.85098232971231,-0.9280527318301208,2.0,51.0,0.9983833715479218,11.001016337625344,0.4689328161695746,-0.5171470535630248,3.546640318054794,0.0028241008018706944,7.887401086987131,0.5285577589525471,0.0017092414512529714,2.291137411455977,0.9996525925883549,614.0434426124258,173.9679461812426,0.001384300507140018,3.5750629064775685,0.9932367756874844,173.98304750640648,2447.81627649457,0.001564119535905445,-0.5339670303495233,2437.175749080477,7.483089718806948,-0.4715596609672269,3.886543482103735,779464.75,2.223474077569833,0.8014650804141881,7843.108899826534,6375.80879307096,Positif
26.616174275678254,-0.5343280316901751,14.0,41.0,0.9985903992463431,8.333437072885973,0.3708735410170196,-0.4595041713569225,3.2493476692191576,0.001827029896880116,5.6089655351531045,0.41821488204362667,0.0016013102864172566,2.4588609581133216,0.9991733059167874,705.2854970716107,163.61623375777089,0.0012375081903300811,3.415420222337853,0.9953652360568852,163.6034854426928,2814.9323796133613,0.0015037794059860575,-0.4831833718470112,2809.7039489590425,7.425305051236084,-0.42096391114619547,3.5616008412550246,640257.5,1.673981623456804,0.9159895612921428,7186.891717983496,6287.036188068512,Positif
23.32621789720593,-0.5403595763112121,7.0,46.0,0.9981655160952594,12.425591167666235,0.3605182948930116,-0.43259198567806295,3.3586114600536936,0.0017256327970212398,8.327181335069412,0.4071749693012818,0.001432937329084233,2.668116625505081,0.9988510283071916,538.1373351506509,161.3330496108949,0.0011278478422625114,3.5266988791306386,0.990772022006183,161.3043846899225,2148.8427302899913,0.0013510289486177375,-0.4535875439756937,2134.827365678823,7.438332345324224,-0.3938870270407151,3.628916725166503,818677.0,1.6720928297052458,0.8480354157166743,6821.580131888497,5969.650033166201,Positif
28.797353261963963,-0.9963722070569572,28.0,59.0,0.9987955979899912,14.664032509960162,0.3422250321130829,-0.4245477911269672,3.8320543491768086,0.00193638500976175,8.85572908366534,0.40000462387494906,0.0011925191404105586,2.7073887292047982,0.9989041142571851,827.1602644272681,218.608288,0.0008797391371895523,4.0038376174046215,0.992289197455552,218.63000796812747,3292.6867393624925,0.0010352467579549057,-0.4371631677495692,3288.415926491114,7.4651375324723475,-0.3867806424041225,4.133630811365044,917852.0,1.6263585529969975,0.8377822045152723,12347.81411898502,10848.213670350644,Positif
22.95938753792936,-1.5679517448646063,4.0,47.0,0.9981065392647468,7.7097618764500755,0.3805091346624928,-0.4268992182413408,3.248669887422889,0.0029821985071916213,5.309308843853733,0.4281985669998375,0.0016649928186502055,2.429476452562332,0.9981451433483182,524.8878048724582,174.20365298577525,0.0012702816251607193,3.4700721045288434,0.9942242178555948,174.21457356531172,2096.585950796889,0.0015954716363721937,-0.4524222900571053,2089.726326011478,6.993210623807028,-0.3941257377588399,3.5076391296394736,1191883.25,1.7098362115883028,1.2880262765004478,7908.762921785578,6892.389723354638,Positif
40.55329440091813,-1.0292055421009738,19.0,60.0,0.9993923077168708,5.755647644196153,0.4766795716473218,-0.5597101192588556,3.010848687083545,0.0021607121733226045,3.4005493146813617,0.547634282492255,0.0013574241289639364,2.0982502987855938,0.9998951520964712,1637.7246736761679,255.91126346371883,0.0010662969265138311,3.113403898711889,0.9985309296000272,255.80402183128447,6555.16755023718,0.0011850226956452096,-0.5738324302778133,6542.3915073436,7.965896133973278,-0.5125474149656029,3.347938529010405,650480.0,2.327995681214439,1.0016815034619189,17297.343945330365,14047.895317354405,Positif
40.33212477372318,-0.6689626157871471,6.0,39.0,0.9993856287337852,14.897669321048332,0.3776811188441902,-0.4865377830583251,3.4969871965030563,0.0011006297006949334,8.302715554342576,0.4267432692834329,0.0008230864334811814,2.643349646078796,0.9997475044452472,1619.8083677391387,215.09704044272368,0.0006419863219030272,3.603604215391565,0.9960750121165186,215.0453834526484,6470.819739305152,0.0007621524912113115,-0.5037446589357409,6457.779381267843,8.173204303009348,-0.4450000357774588,3.6901148750125485,2834279.25,1.7895105650767489,1.4164871898416118,13024.335238908454,11447.308117728664,Positif
29.721859440258502,-0.4594082017578055,6.0,46.0,0.998869275759028,18.57191903452513,0.3101653818200133,-0.4188107804233994,3.6428224413407895,0.0010471426209027307,10.101803168183364,0.3677109159134115,0.0008329938440447687,2.8050214960773205,0.9991754545125008,877.9204087026739,188.46868239588972,0.0005735758312313983,3.897179089331056,0.990627894632652,188.5254550050556,3506.153143751515,0.0007036866424963773,-0.42919208943493337,3488.7064870161485,7.792176473768125,-0.3908989608310456,3.8460902580477305,2200015.0,1.5139012422186942,1.1783489627735149,9668.18548614822,8799.746512452777,Positif
30.639775555175277,-0.4621868879076218,13.0,58.0,0.9989359391146704,8.13704486941253,0.41200726741448745,-0.5069727502827548,3.039163751355336,0.0014494170382893731,4.6337631489650475,0.478027818549687,0.001203672065861035,2.3096305277948144,0.9997737908669004,932.7960811351512,203.3295804988662,0.0008561171067894769,3.2819243334747434,0.9962489970427112,203.36433095803642,3730.352417347312,0.001039372262170118,-0.5184802703142151,3720.984330435888,7.894590599859183,-0.478686671745364,3.2247595289272035,1436597.25,1.8907498882620195,1.3357505472497788,11085.041858036617,9531.554062960546,Positif
28.96610066728348,-0.9239735902504984,7.0,66.0,0.998809573393438,8.156170851325452,0.4240984546215387,-0.4945100406473487,3.4026547579226447,0.002565606743750813,5.251814616755792,0.4802771095492967,0.001284784379489788,2.3344185850443533,0.999578079918939,834.9460736356923,218.367761445852,0.000946368151376166,3.5774985579753014,0.9960921427485768,218.35357575757573,3338.712681153353,0.0011745389215702185,-0.5126879595943533,3330.093380286118,7.566466993159986,-0.4694083250224808,3.6595328103919327,1141954.75,1.9474290466408224,1.1767215686274508,12428.400783091385,10524.358173327939,Positif
26.059623049747373,-0.8374017867932049,4.0,77.0,0.9985296365432648,40.100530470781045,0.34216603623106084,-0.4116077107794365,3.5449691330033204,0.0014125360280575615,38.08819133034382,0.38862870907820257,0.0007991752442440532,3.040646825363884,0.9985693086553368,675.5839459317268,231.1723074425777,0.0006225101236621987,3.6422223699646668,0.986037662964644,231.11140063830646,2691.232267310632,0.0007714565263054247,-0.4452860669541019,2655.375443598088,7.606161250483714,-0.3731133641628709,3.852821948159296,1979478.5,1.6418473727192242,0.7433834520355227,13811.627813328978,12309.14004348221,Positif
14.52132700453769,-0.4873598397879937,35.0,63.0,0.9952801009455724,7.7083542770178735,0.3832707697126127,-0.4110527841896163,3.1685107361285505,0.0026467073678457555,5.609772174148184,0.424638630176372,0.0014566358306826368,2.4513339648202606,0.9972633239803956,209.48391259478373,167.2430249508441,0.0011293639930696614,3.379336794267912,0.9864946570414932,167.27902987281868,833.5160832604887,0.0014470406191696148,-0.4438053375594472,828.0551899886667,6.826565874821499,-0.3763631899721874,3.4084388270793204,910492.5,1.7215363283949952,1.1225547030406366,7034.852610090571,6144.497226229743,Positif
38.98095379520776,-0.16473535357598673,6.0,58.0,0.9993423279884508,14.24526435604028,0.3911600816154634,-0.5042613606161338,3.495684199034822,0.001110116048750806,8.055339292579776,0.4441115646383684,0.0010951114353912478,2.6124945411930938,0.9998039936994586,1509.8910021779445,223.51382860725312,0.0008208294151553314,3.63416472242501,0.9958955210728728,223.58069011918488,6045.035492180425,0.0009985973816378881,-0.5196565455961648,6020.30860561796,8.178326641975389,-0.4752806534123506,3.7646184989329954,1183034.25,1.8934431377173304,0.9235022728814708,13075.778343330727,10971.576633710645,Positif
